iter	Logloss
1512	0.1174022787
1513	0.1173552327
1514	0.1172835827
1515	0.1172205993
1516	0.1171757237
1517	0.1170658471
1518	0.1169487421
1519	0.1168850318
1520	0.1167945334
1521	0.1167445599
1522	0.1166324225
1523	0.1166148299
1524	0.1165828634
1525	0.1165439226
1526	0.1164882866
1527	0.1163891423
1528	0.1163193153
1529	0.1162608729
1530	0.1162045383
1531	0.1161602022
1532	0.1160141715
1533	0.1159541034
1534	0.1158546072
1535	0.1157683999
1536	0.1157070058
1537	0.1156326019
1538	0.1155735767
1539	0.1155101577
1540	0.1154319386
1541	0.1153764688
1542	0.1153381889
1543	0.1152056232
1544	0.1151546137
1545	0.1150639099
1546	0.1149815573
1547	0.1149411845
1548	0.1148244457
1549	0.1147907484
1550	0.1147071845
1551	0.114624536
1552	0.1146086162
1553	0.1145372225
1554	0.1144224968
1555	0.1143682927
1556	0.1143324655
1557	0.1142555169
1558	0.1141883061
1559	0.114146536
1560	0.1141387666
1561	0.1140995502
1562	0.1140231564
1563	0.1139429561
1564	0.1139122515
1565	0.1138589685
1566	0.1137836102
1567	0.1137216295
1568	0.1136885035
1569	0.1135496862
1570	0.1134498333
1571	0.1134057387
1572	0.1133155918
1573	0.11320147
1574	0.1131409965
1575	0.1131071453
1576	0.1130605026
1577	0.113033107
1578	0.112968611
1579	0.1129349529
1580	0.1128497619
1581	0.1127763109
1582	0.1127045164
1583	0.1126412852
1584	0.1125850721
1585	0.1124985634
1586	0.1124379365
1587	0.1123972935
1588	0.1123432285
1589	0.1122512232
1590	0.1122182373
1591	0.1121510434
1592	0.1120673035
1593	0.1119865778
1594	0.1119264168
1595	0.111913949
1596	0.1118543836
1597	0.11179316
1598	0.111605254
1599	0.1115057524
1600	0.1114119561
1601	0.1113145849
1602	0.1112235836
1603	0.1111461768
1604	0.1110844961
1605	0.1110439833
1606	0.1109733247
1607	0.1109309957
1608	0.1108932299
1609	0.1108417828
1610	0.1107628457
1611	0.110733636
1612	0.1106816599
1613	0.1106403435
1614	0.1106042012
1615	0.1105614428
1616	0.1104722707
1617	0.1104174056
1618	0.1103142239
1619	0.11018424
1620	0.1101236022
1621	0.1100574573
1622	0.1100040954
1623	0.1099353508
1624	0.1098790992
1625	0.1098008702
1626	0.1097177699
1627	0.1096482702
1628	0.1095917171
1629	0.1095280496
1630	0.1094893307
1631	0.1094043065
1632	0.1093384514
1633	0.109299955
1634	0.1092280041
1635	0.1091546963
1636	0.1091234813
1637	0.1090759769
1638	0.1090076398
1639	0.1089707261
1640	0.1089203265
1641	0.1088650452
1642	0.1088322853
1643	0.108805982
1644	0.1087511835
1645	0.1087103027
1646	0.1086739945
1647	0.1085509697
1648	0.1084641441
1649	0.1083887469
1650	0.1083130448
1651	0.1082780377
1652	0.1081943706
1653	0.1081239913
1654	0.1080685497
1655	0.1079900685
1656	0.1079350742
1657	0.1078666426
1658	0.1077923919
1659	0.1076883755
1660	0.1076488645
1661	0.1075976226
1662	0.1075416544
1663	0.1074335817
1664	0.1073651279
1665	0.1073296078
1666	0.1072733286
1667	0.1071735545
1668	0.1071416929
1669	0.1071038349
1670	0.1070026042
1671	0.1069383212
1672	0.1069106207
1673	0.1068709406
1674	0.1068348162
1675	0.10677328
1676	0.1066998426
1677	0.1066367894
1678	0.1065786192
1679	0.1065344737
1680	0.1064883337
1681	0.1064406619
1682	0.1063590656
1683	0.1063112395
1684	0.1062706007
1685	0.1062174252
1686	0.1061350816
1687	0.1060867322
1688	0.1060138873
1689	0.1059044803
1690	0.1058361142
1691	0.1057407227
1692	0.1056788476
1693	0.105634659
1694	0.1056098455
1695	0.1055164746
1696	0.1054774473
1697	0.1054138695
1698	0.1053497946
1699	0.1053130721
1700	0.1052449816
1701	0.1051909552
1702	0.1051440285
1703	0.1050523852
1704	0.1049707925
1705	0.1048879724
1706	0.1048612655
1707	0.1048034038
1708	0.1047349322
1709	0.1046870548
1710	0.1046484928
1711	0.1045904612
1712	0.1045796712
1713	0.1044818088
1714	0.1044497496
1715	0.1043993229
1716	0.104321834
1717	0.1042394765
1718	0.1041882237
1719	0.1041083804
1720	0.1040484202
1721	0.1039899133
1722	0.103939915
1723	0.1038958092
1724	0.1038134975
1725	0.1037186657
1726	0.103676972
1727	0.1035955397
1728	0.1035422809
1729	0.1034918693
1730	0.1034259104
1731	0.1033679049
1732	0.1033045458
1733	0.1032448861
1734	0.103170259
1735	0.1030508069
1736	0.1029857449
1737	0.1029468767
1738	0.1028853547
1739	0.1028711959
1740	0.1028108539
1741	0.1027422274
1742	0.1026636609
1743	0.1026325671
1744	0.1025931502
1745	0.1025285061
1746	0.1025073055
1747	0.1024830192
1748	0.1024012651
1749	0.1023501726
1750	0.1022903382
1751	0.102220305
1752	0.1021835097
1753	0.1021473475
1754	0.1020902667
1755	0.1019821282
1756	0.1019499096
1757	0.1018308115
1758	0.1017479935
1759	0.1016891992
1760	0.1016732572
1761	0.1016121946
1762	0.1015633597
1763	0.1014912694
1764	0.1013920216
1765	0.1012909512
1766	0.1012448426
1767	0.1011701845
1768	0.1011017753
1769	0.1010617331
1770	0.1010010961
1771	0.1009270239
1772	0.1008920027
1773	0.1008512909
1774	0.1008143922
1775	0.1007854832
1776	0.1007278629
1777	0.1006852636
1778	0.100651395
1779	0.1005728291
1780	0.1005375733
1781	0.1004842828
1782	0.1004011268
1783	0.1003349112
1784	0.1002800188
1785	0.1002550331
1786	0.1001967867
1787	0.1001720062
1788	0.1001359394
1789	0.1000874983
1790	0.1000490691
1791	0.100005991
1792	0.09995559519
1793	0.09987362456
1794	0.09980835672
1795	0.09972252092
1796	0.099678742
1797	0.0996366919
1798	0.09956024124
1799	0.09950887689
1800	0.0994659551
1801	0.09939809851
1802	0.09931632035
1803	0.09927575946
1804	0.09919150153
1805	0.0991513641
1806	0.09908748517
1807	0.09903891802
1808	0.09900775714
1809	0.0989311631
1810	0.09886192015
1811	0.09880488462
1812	0.09873573677
1813	0.09870379217
1814	0.09865522168
1815	0.09862362916
1816	0.0985986639
1817	0.09856956127
1818	0.09853448873
1819	0.09847365139
1820	0.09845287473
1821	0.09842925391
1822	0.09837943856
1823	0.09832819187
1824	0.09827951587
1825	0.0982468335
1826	0.09818624979
1827	0.09814664402
1828	0.09807596858
1829	0.09800911585
1830	0.09796366171
1831	0.0979275078
1832	0.09787965561
1833	0.09779123309
1834	0.09774863874
1835	0.09769655301
1836	0.09760919952
1837	0.09754580794
1838	0.09747673156
1839	0.09742288099
1840	0.09735028574
1841	0.09727979958
1842	0.09721015968
1843	0.09713801857
1844	0.09709438194
1845	0.09703061708
1846	0.09693328896
1847	0.09685928147
1848	0.09683779584
1849	0.09677802406
1850	0.09675522516
1851	0.09675069665
1852	0.09667910726
1853	0.09663261914
1854	0.09660527016
1855	0.09657328889
1856	0.09651007712
1857	0.09647194001
1858	0.09638141783
1859	0.09633086084
1860	0.09622010928
1861	0.09610372767
1862	0.09605252534
1863	0.09600868427
1864	0.09593168607
1865	0.09591575803
1866	0.09586686321
1867	0.09583459179
1868	0.09579779943
1869	0.09576684982
1870	0.0957273322
1871	0.09567041478
1872	0.09563996692
1873	0.09557939026
1874	0.095549488
1875	0.09550690608
1876	0.09541884158
1877	0.09533899831
1878	0.09524172426
1879	0.09517720625
1880	0.09514837957
1881	0.09509761925
1882	0.0950418854
1883	0.09498133852
1884	0.09493945387
1885	0.09485325618
1886	0.09480318594
1887	0.09476757108
1888	0.09473829753
1889	0.09468204935
1890	0.09465408654
1891	0.09458965688
1892	0.09456037342
1893	0.09453340029
1894	0.09446968178
1895	0.0944246108
1896	0.09434661344
1897	0.09431634547
1898	0.09427694886
1899	0.09418738302
1900	0.09414184209
1901	0.094090681
1902	0.09403015507
1903	0.09399347297
1904	0.09392615197
1905	0.09389610112
1906	0.09384776585
1907	0.09378460477
1908	0.09368363726
1909	0.09363107006
1910	0.09360424455
1911	0.09355003981
1912	0.09350741187
1913	0.0934495141
1914	0.09339534497
1915	0.09337257904
1916	0.09333203303
1917	0.09332628315
1918	0.09329986137
1919	0.09325049642
1920	0.093210274
1921	0.09316253016
1922	0.09314952794
1923	0.0931209254
1924	0.09305398955
1925	0.09299259899
1926	0.09291554869
1927	0.09284451734
1928	0.09280360264
1929	0.09277952447
1930	0.09274952152
1931	0.09272146733
1932	0.09265414485
1933	0.09258996528
1934	0.09249409171
1935	0.09247024126
1936	0.09242718887
1937	0.09241791048
1938	0.09240195067
1939	0.0923358793
1940	0.09231382155
1941	0.09221590441
1942	0.09219041049
1943	0.09212142288
1944	0.09206375638
1945	0.09199559467
1946	0.0919588293
1947	0.09185998578
1948	0.09180532618
1949	0.09174807425
1950	0.09173867354
1951	0.09168986984
1952	0.09163206232
1953	0.09157216975
1954	0.09150632793
1955	0.09149653519
1956	0.09144156591
1957	0.09141745676
1958	0.09139416933
1959	0.09132117853
1960	0.0912420574
1961	0.09119681598
1962	0.09115472877
1963	0.09108694048
1964	0.09103934559
1965	0.09098867933
1966	0.09091859634
1967	0.09085317511
1968	0.09077359926
1969	0.09070667278
1970	0.09067018645
1971	0.09060798406
1972	0.09056613809
1973	0.09050584021
1974	0.09046180042
1975	0.09040276162
1976	0.09036962118
1977	0.09031768838
1978	0.09027134878
1979	0.09022944655
1980	0.09016797202
1981	0.09012115235
1982	0.09006848734
1983	0.08998886767
1984	0.08991320549
1985	0.08987535274
1986	0.08979345645
1987	0.08973450937
1988	0.08967616808
1989	0.08957873465
1990	0.08954645215
1991	0.08947229146
1992	0.08942040379
1993	0.08935214197
1994	0.08933763752
1995	0.0892845683
1996	0.08926132149
1997	0.08920457663
1998	0.08914667602
1999	0.08908783127
2000	0.08904211585
2001	0.08900239343
2002	0.08895795539
2003	0.08888493128
2004	0.08885015286
2005	0.08879720748
2006	0.0887659982
2007	0.08868771819
2008	0.0886651517
2009	0.08863595106
2010	0.08859041551
2011	0.08856555145
2012	0.08851907031
2013	0.08848864297
2014	0.0884288154
2015	0.08836968602
2016	0.08831528298
2017	0.08824723733
2018	0.08820424057
2019	0.08816818497
2020	0.08812125737
2021	0.08807765267
2022	0.08804960034
2023	0.08799384243
2024	0.08796835111
2025	0.08788406392
2026	0.08784932126
2027	0.08778996741
2028	0.08775150555
2029	0.08772147559
2030	0.08767835707
2031	0.08762418809
2032	0.08755292519
2033	0.08749339838
2034	0.08745159945
2035	0.08738120254
2036	0.08734887718
2037	0.0872966259
2038	0.08726185856
2039	0.08723207273
2040	0.08718951553
2041	0.08711885496
2042	0.0870881131
2043	0.08704168981
2044	0.08698715457
2045	0.08696320007
2046	0.08690770837
2047	0.08684773151
2048	0.0867905726
2049	0.08670109873
2050	0.08668260561
2051	0.08662209998
2052	0.08656767431
2053	0.08651820221
2054	0.08646604145
2055	0.08641918008
2056	0.0863616819
2057	0.08631679787
2058	0.08628390918
2059	0.08625380915
2060	0.08621709649
2061	0.08615862278
2062	0.08611723274
2063	0.08606451992
2064	0.08603559029
2065	0.08598936033
2066	0.0859425924
2067	0.08592169276
2068	0.08589056693
2069	0.08585962878
2070	0.08579758039
2071	0.08576870302
2072	0.08572040686
2073	0.08565863378
2074	0.08563011367
2075	0.08558053958
2076	0.08554540785
2077	0.08549287959
2078	0.08546303167
2079	0.08542006311
2080	0.08539933902
2081	0.08535252533
2082	0.08532280997
2083	0.08527787776
2084	0.08525881117
2085	0.0852127286
2086	0.08516708779
2087	0.08510003873
2088	0.08504851184
2089	0.08501338611
2090	0.0849771998
2091	0.08492082033
2092	0.08487644698
2093	0.0848430762
2094	0.08480588529
2095	0.08476723574
2096	0.08471962867
2097	0.08468698954
2098	0.08463291443
2099	0.08460510052
2100	0.08457151495
2101	0.08456735763
2102	0.08453769256
2103	0.08447976728
2104	0.0844485139
2105	0.08440506426
2106	0.08432654916
2107	0.08431050777
2108	0.08429820299
2109	0.08427675569
2110	0.08421351473
2111	0.08416660738
2112	0.08411744135
2113	0.08407034918
2114	0.08401635355
2115	0.08400284016
2116	0.08396015612
2117	0.08391464875
2118	0.08384212152
2119	0.08375876808
2120	0.08372925637
2121	0.08368833832
2122	0.08364938013
2123	0.08359778678
2124	0.08357508065
2125	0.08355306385
2126	0.08350539585
2127	0.08347676522
2128	0.08345559168
2129	0.08342018499
2130	0.08339249365
2131	0.08335049305
2132	0.08332291095
2133	0.08328056775
2134	0.08323755413
2135	0.08323338158
2136	0.08320286713
2137	0.08316381405
2138	0.08311964414
2139	0.08308245794
2140	0.0830360185
2141	0.08298958733
2142	0.08295768145
2143	0.0829121011
2144	0.0828749277
2145	0.08282788455
2146	0.08282475148
2147	0.08278805567
2148	0.082725003
2149	0.08269097902
2150	0.08265153762
2151	0.08261934457
2152	0.08257530192
2153	0.08253999511
2154	0.08250654595
2155	0.08246247411
2156	0.08241957955
2157	0.08236943289
2158	0.08230449099
2159	0.08228016067
2160	0.08222205589
2161	0.08214118058
2162	0.08208987232
2163	0.08202361254
2164	0.08196540257
2165	0.08188910687
2166	0.08185601927
2167	0.08180404463
2168	0.08176495016
2169	0.08173333836
2170	0.08170683033
2171	0.0816750752
2172	0.08163948536
2173	0.08163218328
2174	0.08158345721
2175	0.08154217899
2176	0.08149242474
2177	0.08145038689
2178	0.0813959583
2179	0.08134238451
2180	0.08129314298
2181	0.08125189942
2182	0.081196054
2183	0.08114199082
2184	0.08112044351
2185	0.08109462932
2186	0.08104859815
2187	0.08100298066
2188	0.08094645449
2189	0.08092182032
2190	0.08089194303
2191	0.08087616951
2192	0.08083328915
2193	0.0808020796
2194	0.08078251687
2195	0.08077930583
2196	0.08074437839
2197	0.0807114466
2198	0.08065919445
2199	0.08058982335
2200	0.08052374109
2201	0.0804837186
2202	0.08043351119
2203	0.08038713297
2204	0.08035301493
2205	0.0802886408
2206	0.08024490666
2207	0.08020050629
2208	0.08013629688
2209	0.08010341815
2210	0.08006261657
2211	0.08002876978
2212	0.07997358752
2213	0.07993683742
2214	0.07988099351
2215	0.07986183921
2216	0.0798147189
2217	0.07978141361
2218	0.07973978183
2219	0.07970675274
2220	0.07968198864
2221	0.07962349081
2222	0.07959169745
2223	0.07955580031
2224	0.07951024445
2225	0.07946697835
2226	0.07943433457
2227	0.07939132765
2228	0.07935634786
2229	0.07932940513
2230	0.07928497206
2231	0.07927078237
2232	0.07923923606
2233	0.07919786235
2234	0.07914535386
2235	0.07907869806
2236	0.07905882916
2237	0.07902830534
2238	0.07901611139
2239	0.07900325913
2240	0.07893864658
2241	0.07891450513
2242	0.07890198974
2243	0.07885993372
2244	0.07882189216
2245	0.07876356646
2246	0.07875249788
2247	0.07872443921
2248	0.07868683496
2249	0.07865879475
2250	0.07859615718
2251	0.07854312691
2252	0.07852449191
2253	0.07849680785
2254	0.07845940445
2255	0.07843756648
2256	0.07838254628
2257	0.07835075934
2258	0.07831738001
2259	0.07828137621
2260	0.07825794441
2261	0.07821673067
2262	0.07818728561
2263	0.07818399877
2264	0.07817547505
2265	0.07814015002
2266	0.07809682193
2267	0.07803714658
2268	0.07795308319
2269	0.07792211021
2270	0.07786710079
2271	0.07784494724
2272	0.07779898474
2273	0.07776381215
2274	0.07773389264
2275	0.07766565377
2276	0.07762185558
2277	0.07759186442
2278	0.07757616325
2279	0.07752584548
2280	0.07750631401
2281	0.07745640772
2282	0.07743377921
2283	0.07739163343
2284	0.07735856953
2285	0.07732871356
2286	0.07728899417
2287	0.07724472797
2288	0.07723678357
2289	0.0771631072
2290	0.07711162304
2291	0.07705536219
2292	0.0770273921
2293	0.0770195514
2294	0.07697180092
2295	0.07693231941
2296	0.07690423035
2297	0.07686907363
2298	0.07683756202
2299	0.0767985064
2300	0.07676151894
2301	0.07672113021
2302	0.07669753164
2303	0.07666522731
2304	0.07663366597
2305	0.07658392981
2306	0.07653622853
2307	0.07648700791
2308	0.07647010368
2309	0.07642530219
2310	0.07638666311
2311	0.07636168101
2312	0.07633582333
2313	0.07630421004
2314	0.07628155934
2315	0.07626080559
2316	0.07622565966
2317	0.07620025592
2318	0.0761856121
2319	0.07615187057
2320	0.07610603899
2321	0.0760826409
2322	0.07601672812
2323	0.07600008287
2324	0.07597017171
2325	0.0759379934
2326	0.07590977459
2327	0.07585809764
2328	0.07580646348
2329	0.07579568995
2330	0.07574618973
2331	0.07569568786
2332	0.07566165637
2333	0.07562285969
2334	0.07556914131
2335	0.07550937034
2336	0.07545989659
2337	0.07541585486
2338	0.07538465058
2339	0.07535520124
2340	0.07529894031
2341	0.07527252324
2342	0.07520568586
2343	0.0751676582
2344	0.07512450011
2345	0.07509852444
2346	0.07506903755
2347	0.07503596976
2348	0.0750108031
2349	0.07494584064
2350	0.07491344717
2351	0.07487553047
2352	0.07482869259
2353	0.07477024797
2354	0.0747418993
2355	0.07472669766
2356	0.07468871443
2357	0.07463784357
2358	0.0745813361
2359	0.0745430607
2360	0.07451358241
2361	0.07448411498
2362	0.07443267106
2363	0.07439252657
2364	0.07436514513
2365	0.07432700541
2366	0.07428675407
2367	0.074260452
2368	0.07421909956
2369	0.07417372826
2370	0.07414909048
2371	0.07411694144
2372	0.07408950715
2373	0.07405493042
2374	0.07404009447
2375	0.07397336088
2376	0.0739463115
2377	0.07390415934
2378	0.07387444024
2379	0.07381970774
2380	0.07379937902
2381	0.07377000514
2382	0.07374328203
2383	0.07369284577
2384	0.07363501817
2385	0.07361042952
2386	0.07358055735
2387	0.07353798985
2388	0.07348450402
2389	0.07344607343
2390	0.07340252058
2391	0.07336395454
2392	0.07331260761
2393	0.07326202073
2394	0.07323078525
2395	0.0731985275
2396	0.07318699301
2397	0.07317790805
2398	0.07313779604
2399	0.07311246013
2400	0.07306496193
2401	0.07304445413
2402	0.07299991431
2403	0.07295080174
2404	0.07290485553
2405	0.0728891512
2406	0.07284325165
2407	0.0728073506
2408	0.07276332517
2409	0.07274686281
2410	0.07272644771
2411	0.07269256553
2412	0.07265542105
2413	0.07263184018
2414	0.07261112123
2415	0.07258055352
2416	0.07252791804
2417	0.0725127538
2418	0.07248578312
2419	0.07242982059
2420	0.07239375039
2421	0.07236482727
2422	0.07234786632
2423	0.07231239623
2424	0.07227433494
2425	0.07225006682
2426	0.07220474963
2427	0.07216836985
2428	0.07213774914
2429	0.07210061151
2430	0.07205929977
2431	0.07201813746
2432	0.07197390244
2433	0.07193953591
2434	0.07190689176
2435	0.07189758333
2436	0.07187741647
2437	0.07185854968
2438	0.07181930188
2439	0.07178219293
2440	0.07175636687
2441	0.07170986366
2442	0.0716720404
2443	0.07163170649
2444	0.07153232863
2445	0.0714888752
2446	0.07145869487
2447	0.07141181762
2448	0.07138127352
2449	0.07132666834
2450	0.07129250463
2451	0.07127171675
2452	0.07123853363
2453	0.07120900748
2454	0.07117479815
2455	0.07113074218
2456	0.07109047218
2457	0.07106384826
2458	0.07103079354
2459	0.07100609165
2460	0.07098818058
2461	0.07095519046
2462	0.0709409405
2463	0.07089035003
2464	0.07083933709
2465	0.07078754265
2466	0.07075422806
2467	0.07074154729
2468	0.07070526789
2469	0.07068897756
2470	0.07066818813
2471	0.07061947427
2472	0.07061294372
2473	0.07058043477
2474	0.0705379641
2475	0.07047594586
2476	0.07043999989
2477	0.07038395877
2478	0.07034828171
2479	0.07032423094
2480	0.0702956742
2481	0.07025362736
2482	0.07022412756
2483	0.0701863154
2484	0.07015607086
2485	0.0701296276
2486	0.07009789243
2487	0.07006074853
2488	0.07003278043
2489	0.06998610322
2490	0.06997384233
2491	0.06995026063
2492	0.0699313534
2493	0.06989736951
2494	0.06985493978
2495	0.06980829406
2496	0.06976444486
2497	0.06971626014
2498	0.06966944707
2499	0.06964222783
2500	0.06960675748
2501	0.06960054222
2502	0.06959897657
2503	0.06957512217
2504	0.06952536636
2505	0.06951298148
2506	0.0694874665
2507	0.06944678343
2508	0.06942019282
2509	0.06937673685
2510	0.06932383484
2511	0.06928951257
2512	0.06924246096
2513	0.06919539167
2514	0.06918084722
2515	0.06915988186
2516	0.06914813314
2517	0.06911357373
2518	0.06908883363
2519	0.06904243049
2520	0.06900599941
2521	0.0689675882
2522	0.068941371
2523	0.06890091908
2524	0.06885181547
2525	0.06883477305
2526	0.06881101363
2527	0.06879048916
2528	0.06876659553
2529	0.06870276507
2530	0.06869506577
2531	0.06868387783
2532	0.068658698
2533	0.06863850053
2534	0.06860272002
2535	0.06858224803
2536	0.06855111483
2537	0.06852067529
2538	0.06849730691
2539	0.06846967185
2540	0.0684373443
2541	0.06838997075
2542	0.06835284391
2543	0.06832356991
2544	0.06826915857
2545	0.06823620509
2546	0.06820250801
2547	0.06816986144
2548	0.06814371127
2549	0.06810069613
2550	0.06807625359
2551	0.06804379147
2552	0.06802492439
2553	0.068003018
2554	0.06798321658
2555	0.06796131227
2556	0.06793069804
2557	0.06789657944
2558	0.06785982005
2559	0.06784620366
2560	0.06782589121
2561	0.06779663509
2562	0.06775564351
2563	0.06771403054
2564	0.06768132255
2565	0.06767017253
2566	0.06764719923
2567	0.06761000877
2568	0.06757752851
2569	0.06755137755
2570	0.06751607603
2571	0.06748405133
2572	0.06746218758
2573	0.06742916328
2574	0.06738984996
2575	0.06735258076
2576	0.06732041109
2577	0.06730319921
2578	0.06728954686
2579	0.06727321433
2580	0.06724155005
2581	0.06720967152
2582	0.06720810225
2583	0.06716165918
2584	0.06714788843
2585	0.06710136227
2586	0.06704557966
2587	0.06701561028
2588	0.06699977157
2589	0.06698252246
2590	0.06695265926
2591	0.06692351384
2592	0.06688761556
2593	0.06685235895
2594	0.06679794256
2595	0.06676370837
2596	0.06674096256
2597	0.06669804633
2598	0.06666558215
2599	0.0666471224
2600	0.06660953474
2601	0.06660032063
2602	0.06657447654
2603	0.06653220523
2604	0.06649516011
2605	0.06644168864
2606	0.0664017095
2607	0.06635253704
2608	0.06633843397
